GeneID	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
TNFRSF8	TNFRSF8	3760	-5.34043227884418	4.04408915052714	-9.1388916848721	5.41758337950561e-07	1.54111837883024e-06	6.14718751193361
ZNF692	ZNF692	2612	-0.751022259721422	9.53219436396727	-9.13170668743114	5.46584937589022e-07	1.55233654326575e-06	6.01742091013487
EFCAB14	EFCAB14	5817	0.636576336032942	10.2610531267098	9.11422710042659	5.5851961035136e-07	1.58367334677047e-06	5.77297440622147
DNTTIP2	DNTTIP2	5896	-0.916143765506865	9.0635553315348	-9.10484030666484	5.6504315214921e-07	1.59959075922433e-06	6.13335583501207
EMC1	EMC1	6640	-0.698651836803073	10.0639926052836	-9.0711336383621	5.89146408959428e-07	1.66415506177193e-06	5.76184939996653
HIVEP3	HIVEP3	14221	1.62552050979748	8.12866365290279	9.07031779187803	5.89743232926002e-07	1.66415506177193e-06	6.38968980019527
GPATCH4	GPATCH4	2155	-1.11051703426645	8.84268720677375	-9.06795048628575	5.91478663707826e-07	1.66637738909993e-06	6.15427320649282
H6PD	H6PD	9319	-0.97827177043527	9.09331964884037	-9.06575723121437	5.93091362371724e-07	1.66824738407919e-06	6.07547635802929
ANGPTL7	ANGPTL7	2224	4.45997431905816	2.74145700064074	9.04464986833274	6.08853513313438e-07	1.7098474063978e-06	5.89798670274292
UTS2	UTS2	776	-5.10074681848416	3.55015103708881	-9.03662545040248	6.14962525251947e-07	1.72424899424709e-06	5.99239862140303
TMEM63A	TMEM63A	4109	0.677285233648045	9.97897052187336	9.020720626023	6.27264949887446e-07	1.75594232786963e-06	5.74667073312448
ARHGEF2	ARHGEF2	4751	0.523366086483737	10.6749833941445	9.0073729807323	6.37791971874047e-07	1.78257279261459e-06	5.48300707923205
EIF4G3	EIF4G3	6873	0.609837275299328	10.4842926157503	9.00215352020201	6.4195955769521e-07	1.79137286099711e-06	5.54723968417857
MYOM3	MYOM3	5760	-4.10904368387119	4.22568754711169	-8.98007538762912	6.59912236179086e-07	1.83855104786503e-06	6.02812695081918
TMIGD3	TMIGD3	1820	4.79804305678539	3.70355985427638	8.9693353000124	6.68838341771542e-07	1.86047121018097e-06	5.95282646946703
AURKAP1	AURKAP1	1537	-3.42568149236131	4.92133430133885	-8.96152690069102	6.75408702019924e-07	1.87577961793211e-06	6.21721504495148
CRYZ	CRYZ	2305	-1.3831000345373	8.06981237793034	-8.89937538381695	7.30226085430815e-07	2.02482248925453e-06	6.14069650606426
JAK1	JAK1	5556	0.582495916451012	10.4630833080378	8.89533436630783	7.33950799928619e-07	2.03194567917246e-06	5.41111955091577
DCLRE1B	DCLRE1B	3845	-1.59078799128012	7.48712873296999	-8.87318405445331	7.54730382242809e-07	2.08618869808626e-06	6.22624785526755
PLPPR5	PLPPR5	3983	4.16463100780709	4.98309305951928	8.85605047429366	7.7123365216266e-07	2.12845959262474e-06	6.04157865834959
CD58	CD58	1719	-2.7562949058946	5.96301746792277	-8.85277939872123	7.74427898600884e-07	2.13392515006325e-06	6.26578239423412
ZC3H12A	ZC3H12A	2738	-2.90936431648343	6.05573765489581	-8.84733656550691	7.79774191522787e-07	2.14529425461199e-06	6.26397623761699
LRRN2	LRRN2	3596	1.75479593903818	7.61585392446493	8.83868420691679	7.88354229633302e-07	2.16551052452398e-06	6.188468266816
FOXD3	FOXD3	2562	-4.57879683437132	2.50368440076098	-8.83315672114335	7.93888155748134e-07	2.17730948175541e-06	5.63346945780435
LIX1L	LIX1L	3996	-1.03672687613514	8.57793409724513	-8.82924150102377	7.97832983020612e-07	2.18472022453308e-06	5.90932549839559
FCGR1A	FCGR1A	2176	4.57819309369265	2.79925153483666	8.79892552663991	8.29094732626519e-07	2.26679399682336e-06	5.66978882148274
ACOT7	ACOT7	2329	0.687780692116652	10.2625891424757	8.78964264914229	8.38926349652669e-07	2.29011261287173e-06	5.34491677931653
KIAA1614	KIAA1614	9946	2.00927155189436	7.17448755817763	8.76977745081208	8.60385797492056e-07	2.34505152246672e-06	6.16381735889513
OBSCN	OBSCN	28714	0.692220531522615	9.8963289074884	8.750339980161	8.8195031858238e-07	2.39763309355531e-06	5.41442120867291
SELENON	SELENON	4314	-0.535872987573627	10.3293716816684	-8.74993530427311	8.82405353543961e-07	2.39763309355531e-06	5.23939704678509
SLC45A3	SLC45A3	3391	1.4644404563636	7.73183018085622	8.73685441493819	8.97249658126104e-07	2.4342050910273e-06	6.02587098545066
ECHDC2	ECHDC2	2092	1.96549678397142	7.35739689006277	8.70771408579208	9.31283675126287e-07	2.52264514772267e-06	6.06447177073593
HSPB11	HSPB11	979	-1.79064569730137	7.33816047022822	-8.70207023462531	9.38032941091339e-07	2.53701832375165e-06	6.03284075124053
TCTEX1D1	TCTEX1D1	2262	4.43818458435691	3.52384881659729	8.68932592686185	9.53465862301099e-07	2.57479721340297e-06	5.63269454963876
STK40	STK40	3897	-0.778634916204005	9.38436925100411	-8.6656219284699	9.82894842199006e-07	2.646230386765e-06	5.44650823396329
TGFBR3	TGFBR3	6674	-1.50646972591776	8.36216105812189	-8.66559519038735	9.82928579384268e-07	2.646230386765e-06	5.76714922779268
EFNA1	EFNA1	1552	-1.06004105140564	8.52810562133059	-8.65939301159231	9.90787711691996e-07	2.66331008739225e-06	5.69663833468997
IFFO2	IFFO2	6179	1.16518978102539	8.84986269071578	8.62707993242648	1.03283099301679e-06	2.77208684843285e-06	5.59756285638408
RAB25	RAB25	1100	-4.13956688964956	4.49583382086101	-8.59319477100589	1.07896876443179e-06	2.89150470712056e-06	5.68215389319809
AGT	AGT	2116	0.384793687027551	11.3225552701649	8.58954973952965	1.08406106120065e-06	2.89670361025165e-06	4.68124766870565
ANKRD35	ANKRD35	3363	5.21748292363862	4.71765068823305	8.58881406394967	1.08509193972519e-06	2.89670361025165e-06	5.63319428993478
LINC01226	LINC01226	2741	-4.37138513507261	2.40470223167819	-8.58827218714003	1.08585192215918e-06	2.89670361025165e-06	5.36617186188343
MR1	MR1	7976	-1.93759906558576	6.8244886001439	-8.57667809465911	1.1022492441556e-06	2.93599116852354e-06	5.93201746454377
TRIM33	TRIM33	8369	-0.604418129153641	9.92701888027864	-8.5644321399262	1.11985530152237e-06	2.97837461433636e-06	5.12632099901521
FGR	FGR	2970	4.88890210301147	3.74704130026206	8.56250910744663	1.12264715924904e-06	2.981289586042e-06	5.53585524461844
LHX8	LHX8	2940	-4.37366423862077	2.40972912504034	-8.5432388313342	1.15103670229112e-06	3.05207016987601e-06	5.32169551432134
CREB3L4	CREB3L4	1830	-2.17450752006814	6.6210511353531	-8.53048733927292	1.17024236659624e-06	3.09832241035572e-06	5.8891479388781
AUNIP	AUNIP	2408	-3.04992351428112	5.7982581770724	-8.52667881549715	1.17604455704998e-06	3.10900200194566e-06	5.85370049447949
PROX1	PROX1	8657	1.4160625441105	8.20337517876261	8.52281049163088	1.18196923013903e-06	3.11997283270934e-06	5.64043336642285
SNORA73B	SNORA73B	205	-4.62112369248301	4.10021468996469	-8.51673241091186	1.19134264765216e-06	3.14000056157797e-06	5.48301946988553
KHDC4	KHDC4	2961	-0.795664243084772	9.60260800511919	-8.48286448079475	1.24504311316963e-06	3.27557673150404e-06	5.1268518848383
SNORD47	SNORD47	77	-3.92000802588856	4.13126665563362	-8.48196261450874	1.24650786881468e-06	3.27557673150404e-06	5.48359256737141
JTB	JTB	1273	-0.582351879007107	10.021978718962	-8.47411117178622	1.25933750682492e-06	3.30435124925107e-06	4.96933905915368
SETSIP	SETSIP	1037	-1.94477745827355	7.08937885511044	-8.46327889919979	1.27726931315785e-06	3.3464075298532e-06	5.75681363465661
GPX7	GPX7	1229	-2.35204275439421	6.15069521362752	-8.45818430900871	1.2857967669908e-06	3.36373618507416e-06	5.79861396958236
PTPN7	PTPN7	4309	-4.46276573092199	5.08805196728751	-8.44306584972513	1.31146127559191e-06	3.42577848809892e-06	5.61521097332665
EPHX4	EPHX4	1436	2.95081559204348	5.53053117630067	8.41332265309725	1.36355813120575e-06	3.55658040750697e-06	5.67875145976243
ADORA3	ADORA3	1821	4.67757295265174	2.85345438210495	8.41070271817903	1.3682515514891e-06	3.56353515187828e-06	5.2809691785522
SASS6	SASS6	3848	-2.20867048605394	6.77021147171974	-8.37726871467827	1.4296801567019e-06	3.71801437201471e-06	5.68193140805566
TLCD4	TLCD4	7170	1.26336043685227	8.4810688065531	8.35435788397487	1.47346593836824e-06	3.82622321957365e-06	5.33093778897804
FCER1G	FCER1G	590	4.90419528443976	4.12477264921571	8.32529565208773	1.5310724457968e-06	3.96994890812798e-06	5.30020728856438
DOCK7	DOCK7	8019	-0.829982175511104	9.09274533847432	-8.32401404309204	1.53366739497413e-06	3.97082073691386e-06	5.07194762743249
CPT2	CPT2	2699	-1.46319166831961	7.57015653989041	-8.31664752405578	1.54867390230767e-06	4.00377752978952e-06	5.47304930547334
FLVCR1	FLVCR1	5919	-1.27076790430988	7.86406606698669	-8.30839008302789	1.56568133777278e-06	4.04180292482313e-06	5.39380610913842
SLC5A9	SLC5A9	3237	-3.25103539122978	4.83732200055585	-8.27773444925018	1.63058125552775e-06	4.2031698639557e-06	5.42797129072574
PERM1	PERM1	3615	-4.27279445051654	2.35308951231134	-8.26715943375246	1.65362858790246e-06	4.25633829799785e-06	5.02362679152913
LOC729737	LOC729737	5474	-1.58612376794567	7.29052014422404	-8.26445190535684	1.6595849954531e-06	4.26542459357682e-06	5.4535637276622
ALG6	ALG6	3325	-1.92394876342558	6.75265875274222	-8.26236423950059	1.66419333220049e-06	4.27102463942841e-06	5.52679339374187
MDM4	MDM4	10077	-0.802248503929467	9.2078020968453	-8.24149357979384	1.71101936112489e-06	4.38479888754747e-06	4.91982778466971
SLC30A7	SLC30A7	8204	-1.25690617031434	7.8884171646249	-8.22375691182105	1.75191636446103e-06	4.48306982346797e-06	5.27170675027003
ETV3	ETV3	6406	-1.14575352556475	8.2389133479822	-8.21028657970651	1.78367074057267e-06	4.55769354931215e-06	5.1626027738531
LRIF1	LRIF1	3335	-1.22169820560268	8.01626334674878	-8.18182761400779	1.85279036956769e-06	4.72743899811322e-06	5.18211542098082
LINC01354	LINC01354	2860	4.10029383251153	2.56215641580455	8.17788513009981	1.86258821857527e-06	4.74477824943779e-06	4.97110236305318
NVL	NVL	3006	-1.51071911042818	7.82885339444885	-8.17692449012853	1.86498394218516e-06	4.74477824943779e-06	5.23208158947293
TOE1	TOE1	1887	-2.01788637537968	6.85011996037127	-8.17271844038859	1.87551201170274e-06	4.76466779851651e-06	5.39942449671691
NBPF10	NBPF10	12587	-1.35588111403761	7.62371085504443	-8.13633640105724	1.96926274812944e-06	4.99561891949719e-06	5.21201521994205
EEF1AKNMT	EEF1AKNMT	3368	-0.842380222497418	8.93844297512124	-8.11994787782237	2.01311087366794e-06	5.09949411514155e-06	4.83344452774705
PKN2	PKN2	6199	-0.878780299282393	8.95936550281339	-8.11063127795297	2.03849989180192e-06	5.15637814357953e-06	4.81498778248706
DNAJC8	DNAJC8	1885	-0.776496776635982	9.67454426588821	-8.08615078157466	2.10685006630233e-06	5.31665132591261e-06	4.54678749406474
MPC2	MPC2	2321	0.740324173395583	9.30228700538595	8.08577779830869	2.10791011044431e-06	5.31665132591261e-06	4.69214436220676
RBMXL1	RBMXL1	5087	-0.86859467574848	9.015444746128	-8.08280066397888	2.11639169762706e-06	5.33039628141602e-06	4.75858299068741
CTNNBIP1	CTNNBIP1	3006	0.783762843386283	9.25077742154966	8.06870343060215	2.15704932006632e-06	5.42502532857881e-06	4.68671453816794
SYDE2	SYDE2	5466	-3.13786962421453	5.04599445744196	-8.05560045146697	2.1955849877007e-06	5.51405486911118e-06	5.1943598262077
LINC01141	LINC01141	3783	4.09254078973501	2.55887007179032	8.05123871437413	2.20857471103313e-06	5.53876510983772e-06	4.83297689569542
GJB5	GJB5	1355	4.3056146512429	2.66652866037278	8.04742144618892	2.22001003012842e-06	5.55951229767203e-06	4.84933174053364
CAPZB	CAPZB	2672	-0.454486490865774	10.8757170714234	-8.02419051474259	2.29097433843408e-06	5.72906527306845e-06	4.03679199897868
SNHG12	SNHG12	2128	-1.74017586238985	7.26005089989529	-8.01451683361006	2.32123289178642e-06	5.79648781784164e-06	5.12144473894411
B3GALNT2	B3GALNT2	7023	-1.32770229595042	7.63789210750068	-8.00592503466705	2.3484639038253e-06	5.85221244344764e-06	5.02715721720969
ELK4	ELK4	11847	-0.815051512884126	9.08859674581564	-8.00537901658624	2.35020590732311e-06	5.85221244344764e-06	4.62400889859761
CROCC	CROCC	6660	0.895185827514254	9.0525899601323	8.00420348467247	2.35396096313996e-06	5.85327209787842e-06	4.6604402988753
TNNT2	TNNT2	1298	3.31435713824243	5.06792526531329	7.99464012496509	2.38474779377424e-06	5.91765965712594e-06	5.09938834335435
C1orf127	C1orf127	2853	4.02869754059727	2.52605893847075	7.99360765967968	2.38809707680208e-06	5.91765965712594e-06	4.76354857158463
PTCH2	PTCH2	5271	2.53244186605176	6.38408371328306	7.9930360351808	2.38995355890752e-06	5.91765965712594e-06	5.19935110337695
TAL1	TAL1	5103	-2.18161104051359	6.6314434489183	-7.98974391416425	2.40067539667074e-06	5.93584718332934e-06	5.1767111959314
ST6GALNAC5	ST6GALNAC5	5547	2.13414867582736	6.4698941609751	7.98529495723318	2.41524618415804e-06	5.96348706706438e-06	5.18634999670929
THBS3	THBS3	3316	-1.2265402958378	8.20626976701478	-7.97963426507389	2.43392162593734e-06	6.00117001177819e-06	4.85070925024638
TMEM69	TMEM69	1465	-1.17467558435569	8.10544340234821	-7.97402516185941	2.45257841200147e-06	6.03870146820531e-06	4.86722390013989
RAB4A	RAB4A	3036	0.834368848506392	8.98501739793782	7.96815353186859	2.47227143017464e-06	6.07867576817764e-06	4.6253849115316
MNDA	MNDA	1716	4.02751705441236	2.52605893847075	7.96540980993052	2.48153125598909e-06	6.09292171512405e-06	4.73244251590429
MIXL1	MIXL1	1989	-3.3435763965392	4.63695842040137	-7.96360071123067	2.48765697994318e-06	6.09944347383558e-06	5.01539134310696
PPOX	PPOX	1859	-1.20795123178186	8.08061516786026	-7.95964444999151	2.50110923712055e-06	6.12388584799153e-06	4.85395847288392
CASQ1	CASQ1	1878	2.66082545778356	5.77624195398368	7.94589070236354	2.54848048901834e-06	6.23119429721035e-06	5.12030981422091
CENPL	CENPL	2787	-2.64079989918016	5.8110768753992	-7.93611064485939	2.58274529460585e-06	6.2986631731358e-06	5.11556945197906
ROR1	ROR1	6593	-2.30856043350924	6.36234960140409	-7.93597041878148	2.58324012959665e-06	6.2986631731358e-06	5.12063489028836
SLAMF7	SLAMF7	2936	-4.39358615022086	3.20552313127538	-7.92719550441878	2.61440679403938e-06	6.36582706914299e-06	4.74345131517846
CD1D	CD1D	3823	-3.86118711134114	4.33716554639983	-7.90957652370477	2.67819950084911e-06	6.5121365456331e-06	4.8804527726553
LEPROT	LEPROT	4901	-0.806333145838946	8.9264253942517	-7.88910256202075	2.75441439303163e-06	6.68820511457127e-06	4.50707848174403
LINC02593	LINC02593	1506	-3.92052479064855	4.69938482268562	-7.88367225052839	2.77501345922963e-06	6.72892918803543e-06	4.90974319202123
TARDBP	TARDBP	4217	-0.41817514572731	10.8763638214503	-7.87418630165078	2.81139090288562e-06	6.8077482193842e-06	3.81932464409827
LDLRAP1	LDLRAP1	2914	0.726090195159385	9.27530438810902	7.87122675958884	2.82284387333063e-06	6.82607913248314e-06	4.39241400994494
RPS6KA1	RPS6KA1	3496	-0.841438883373822	8.86165045304879	-7.86871382611267	2.8326074755258e-06	6.84028014007467e-06	4.49814751460283
MAGOH	MAGOH	656	-1.42243620821899	7.52558803752625	-7.85211071547429	2.89802516377184e-06	6.98865327559794e-06	4.83613023634538
ELOA	ELOA	4943	-0.970335324628057	9.02581504609157	-7.83797162952803	2.95500075107991e-06	7.11628947999792e-06	4.40744351044268
YRDC	YRDC	1848	-1.23206709811403	7.83241504784879	-7.83422239962069	2.97030773625847e-06	7.13839714636749e-06	4.7373457099903
CROCCP3	CROCCP3	5368	2.1138589551258	6.71074931233963	7.83373547396856	2.97230188347042e-06	7.13839714636749e-06	4.96990069246227
KNCN	KNCN	2909	3.95591437521797	2.48996146113696	7.82658149793502	3.00176477314393e-06	7.19932124309282e-06	4.57120161013356
GPBP1L1	GPBP1L1	3641	-0.674746043829512	9.89270415016212	-7.82193328428919	3.02107420537015e-06	7.22959483043427e-06	4.09044362359455
SLC26A9	SLC26A9	4799	4.18408325086185	2.60235866350965	7.82156441955419	3.02261217313378e-06	7.22959483043427e-06	4.58539547853324
PKLR	PKLR	3119	-2.65349932962963	5.34936742315396	-7.81280125523967	3.05939566178553e-06	7.30763257258011e-06	4.92869659526209
CDC73	CDC73	5942	-0.944522697262064	8.6897024426182	-7.8043829243854	3.09518002718851e-06	7.38307528873459e-06	4.45748413385472
NHLH2	NHLH2	2671	4.69798141720195	3.65028551948474	7.79479768450213	3.13646699547545e-06	7.47142137946592e-06	4.66321412470643
SYT14	SYT14	12489	2.13238668556505	6.98974058113193	7.79219129899799	3.14779454113237e-06	7.48825819121881e-06	4.88785865726859
SNORA73A	SNORA73A	207	-4.59814426914708	3.29680627963851	-7.75919015317914	3.29504128121807e-06	7.82794942213698e-06	4.56786465447373
TNFRSF9	TNFRSF9	5872	-4.2480998128661	2.35308951231134	-7.75165164618733	3.3296934174129e-06	7.89959652876096e-06	4.46238443764548
C8B	C8B	2516	-4.07377028052065	2.25272131938708	-7.75005721865965	3.33707198964288e-06	7.90643201858785e-06	4.44132227072707
LINC00467	LINC00467	758	-3.10023574786942	4.7638801172125	-7.72052267652109	3.47693812414461e-06	8.22672573653597e-06	4.74047971876445
KCNN3	KCNN3	13383	1.7838837481979	7.71241765610318	7.71580913571002	3.49983032091129e-06	8.26976035505651e-06	4.646505570489
SLAMF6	SLAMF6	2733	-4.31689532052172	2.38918698964513	-7.69751822012143	3.59019147880154e-06	8.47188808017867e-06	4.40770186827732
CNIH4	CNIH4	4493	-0.970495885883256	8.46187081090507	-7.68528487895739	3.65200797525058e-06	8.60256126177182e-06	4.3493902336193
HP1BP3	HP1BP3	6430	-0.401749861162335	11.0417570460275	-7.68462889363534	3.65535452931942e-06	8.60256126177182e-06	3.48114173389313
DCST1-AS1	DCST1-AS1	1837	-3.91435250045551	3.75087829134542	-7.67051969215056	3.72812782440997e-06	8.76209721298492e-06	4.47564969205757
CDC7	CDC7	3415	-1.04253542714157	8.19670347197341	-7.66876928226145	3.73726295014238e-06	8.77184014198972e-06	4.39990145859186
CASQ2	CASQ2	2702	3.74865210711843	3.96852771827073	7.65060867742739	3.83345592157111e-06	8.98562068016269e-06	4.49121431285089
ARHGAP30	ARHGAP30	4342	-1.99380663750541	6.30474656111381	-7.64627303582447	3.85680761138114e-06	9.02831928203468e-06	4.7260453400393
STPG1	STPG1	3057	1.53949501886605	7.58047487306773	7.64108041191682	3.88497400945897e-06	9.08215998487881e-06	4.55373294542589
IL22RA1	IL22RA1	2817	-3.57898259778064	3.96442910870806	-7.63853482834768	3.89886177966418e-06	9.10252192383749e-06	4.48980425837623
RPF1	RPF1	1948	-1.08658399173294	8.10480543870062	-7.63594720158156	3.91303298211634e-06	9.12349069305109e-06	4.37819402670258
ZNF593	ZNF593	638	-1.54636550258599	7.11669655828672	-7.6190415298777	4.0069741649537e-06	9.33014646621007e-06	4.58298506518385
LINC01133	LINC01133	1138	-3.97943971012903	2.20757825797662	-7.61537519180771	4.02766155883223e-06	9.3659114026813e-06	4.28033421841616
DNALI1	DNALI1	2628	2.70002462205065	5.75910649679896	7.58676584725992	4.19303964605236e-06	9.737600657543e-06	4.64657197407259
VPS72	VPS72	1544	-0.788810805605742	9.08441735196515	-7.58336764561818	4.21315715835439e-06	9.77141198467944e-06	4.01107239975205
ARF1	ARF1	2214	-0.274275757606304	12.0511323052878	-7.57685222038863	4.25201600876897e-06	9.84854300845303e-06	2.92633404974064
SCNN1D	SCNN1D	3054	1.27197324656157	7.82513226394989	7.56844829307164	4.30270109412754e-06	9.95282700457396e-06	4.38567549438639
SELENBP1	SELENBP1	1931	-0.941997401391306	8.44891000447594	-7.53762250578069	4.49417775796046e-06	1.03820821267996e-05	4.13518451116505
SH2D2A	SH2D2A	2155	-3.77001100899771	4.62275551767214	-7.51371081711007	4.64893223781228e-06	1.07207525935259e-05	4.4432669206473
ZMPSTE24	ZMPSTE24	2975	-0.896067111147696	8.92454025632984	-7.51309717482664	4.65297737705361e-06	1.07207525935259e-05	3.95988081477059
DYRK3	DYRK3	8239	-2.27405554247997	6.6626110121175	-7.50621428475983	4.69860638682347e-06	1.08117146963818e-05	4.50833873511043
NUP133	NUP133	5208	-0.63818331813793	9.61627726889862	-7.49520164824512	4.77260376848811e-06	1.09676306209178e-05	3.70032350298006
SRRM1	SRRM1	6097	-0.508751528137149	10.7059191769139	-7.491872181568	4.79521831113152e-06	1.09929937544897e-05	3.3152700607777
S100A9	S100A9	573	2.68921744150083	5.29550004508185	7.49098939723516	4.80123345649342e-06	1.09929937544897e-05	4.49456169276395
AKIRIN1	AKIRIN1	2726	-0.578532207614238	9.77914441936579	-7.4908183306476	4.80240000196135e-06	1.09929937544897e-05	3.6377773398793
